Timestamp,BatchId,UserId,CurrentAlarm,MachineStatus,TotalProductCount,TotalPassCount,ProductDynamicWeight,OffsetPlus,OffsetMinus,CurrentWeight,CurrentWeightStatus,UnderWeightCount,OverWeightCount,DoubleCounts,BatchStatus,RSN,RSN_JSON,Status,SCPM_Code
5816,83353,0,3,42,41,1.339,0.093,0.074,1.308,2,0,0,1,1,2026-01-24 17:25:49,01010012BXCKNT,"{""IRS_ID"": 740, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010012BXCKNT"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
8632,82361,0,2,43,42,1.375,0.129,0.199,1.631,2,0,0,1,1,2026-01-24 17:25:50,01010012BZTH2J,"{""IRS_ID"": 491, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010012BZTH2J"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
9444,18873,0,2,44,43,1.764,0.28,0.124,1.589,2,0,0,1,1,2026-01-24 17:25:51,01010012DAV1FF,"{""IRS_ID"": 707, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010012DAV1FF"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
8120,85181,0,1,45,44,1.571,0.233,0.104,1.341,2,0,0,1,1,2026-01-24 17:25:51,01010012EJ32UB,"{""IRS_ID"": 186, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010012EJ32UB"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
4528,91446,0,3,46,45,1.325,0.109,0.165,1.696,2,0,0,1,1,2026-01-24 17:25:52,01010012HC5J8T,"{""IRS_ID"": 585, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010012HC5J8T"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
5516,63475,0,2,47,46,1.324,0.103,0.287,1.634,2,0,0,1,1,2026-01-24 17:25:52,01010012JWQFI9,"{""IRS_ID"": 307, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010012JWQFI9"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
9380,66440,0,2,48,47,1.734,0.051,0.291,1.342,2,0,0,1,1,2026-01-24 17:25:53,01010012NN2TLT,"{""IRS_ID"": 382, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010012NN2TLT"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
5075,98141,0,1,49,48,1.585,0.126,0.071,1.465,2,0,0,1,1,2026-01-24 17:25:53,01010012OEY6JA,"{""IRS_ID"": 481, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010012OEY6JA"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
4048,11677,0,2,50,49,1.646,0.273,0.062,1.336,2,0,0,1,1,2026-01-24 17:25:54,01010012RQOJY9,"{""IRS_ID"": 313, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010012RQOJY9"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
8495,66250,0,1,51,50,1.601,0.295,0.05,1.556,2,0,0,1,1,2026-01-24 17:25:54,01010012WLJBGK,"{""IRS_ID"": 497, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010012WLJBGK"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
9843,26979,0,1,52,51,1.504,0.172,0.051,1.688,2,0,0,1,1,2026-01-24 17:25:55,01010012XL8DNU,"{""IRS_ID"": 613, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010012XL8DNU"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
7831,17358,0,3,53,52,1.227,0.288,0.233,1.439,2,0,0,1,1,2026-01-24 17:25:56,01010012Y1SW25,"{""IRS_ID"": 556, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010012Y1SW25"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
3880,61319,0,3,54,53,1.775,0.207,0.173,1.652,2,0,0,1,1,2026-01-24 17:25:56,01010012ZN4OUH,"{""IRS_ID"": 345, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010012ZN4OUH"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
6893,98240,0,2,55,54,1.367,0.165,0.209,1.55,2,0,0,1,1,2026-01-24 17:25:57,010100131EVGIG,"{""IRS_ID"": 425, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""010100131EVGIG"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
4059,83206,0,3,56,55,1.494,0.16,0.111,1.342,2,0,0,1,1,2026-01-24 17:25:57,010100131IXL0Y,"{""IRS_ID"": 362, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""010100131IXL0Y"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
4221,18691,0,1,57,55,1.713,0.243,0.138,1.462,4,0,0,2,1,2026-01-24 17:25:58,0101001357HR7R,"{""IRS_ID"": 263, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""0101001357HR7R"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",FAIL,RM01
5141,81535,0,3,58,56,1.619,0.172,0.24,1.517,2,0,0,2,1,2026-01-24 17:25:58,010100135MW3ZE,"{""IRS_ID"": 239, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""010100135MW3ZE"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
4710,78534,0,1,59,57,1.743,0.08,0.186,1.336,2,0,0,2,1,2026-01-24 17:25:59,010100138AXX19,"{""IRS_ID"": 734, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""010100138AXX19"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
4480,41473,0,2,60,58,1.743,0.219,0.252,1.593,2,0,0,2,1,2026-01-24 17:26:00,010100139V5MOJ,"{""IRS_ID"": 655, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""010100139V5MOJ"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
1424,87985,0,2,61,59,1.303,0.275,0.111,1.371,2,0,0,2,1,2026-01-24 17:26:00,01010013AGNE3N,"{""IRS_ID"": 257, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010013AGNE3N"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
6560,80621,0,1,62,60,1.283,0.255,0.197,1.548,2,0,0,2,1,2026-01-24 17:26:01,01010013BIZC4X,"{""IRS_ID"": 411, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010013BIZC4X"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
4695,80489,0,2,63,61,1.47,0.242,0.125,1.533,2,0,0,2,1,2026-01-24 17:26:01,01010013C4PIAH,"{""IRS_ID"": 721, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010013C4PIAH"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
5753,65167,0,0,64,62,1.429,0.268,0.252,1.453,2,0,0,2,1,2026-01-24 17:26:02,01010013D32JHK,"{""IRS_ID"": 432, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010013D32JHK"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
8062,10899,0,0,65,63,1.289,0.128,0.13,1.309,2,0,0,2,1,2026-01-24 17:26:02,01010013HCPL03,"{""IRS_ID"": 299, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010013HCPL03"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
6312,12458,0,3,66,64,1.762,0.247,0.086,1.697,2,0,0,2,1,2026-01-24 17:26:03,01010013LE0BB9,"{""IRS_ID"": 399, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010013LE0BB9"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
8827,95174,0,3,67,65,1.725,0.201,0.232,1.62,2,0,0,2,1,2026-01-24 17:26:03,01010013PEB0RA,"{""IRS_ID"": 587, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010013PEB0RA"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
4931,77789,0,0,68,66,1.662,0.107,0.108,1.577,2,0,0,2,1,2026-01-24 17:26:04,01010013PM3VW8,"{""IRS_ID"": 280, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010013PM3VW8"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
6436,19190,0,1,69,67,1.629,0.251,0.092,1.412,2,0,0,2,1,2026-01-24 17:26:05,01010013Q4SEOG,"{""IRS_ID"": 599, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010013Q4SEOG"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
4579,73913,0,3,70,68,1.389,0.194,0.063,1.529,2,0,0,2,1,2026-01-24 17:26:05,01010013RN95CG,"{""IRS_ID"": 256, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010013RN95CG"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
7497,49664,0,3,71,69,1.528,0.228,0.053,1.471,2,0,0,2,1,2026-01-24 17:26:06,01010013S9UO82,"{""IRS_ID"": 647, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010013S9UO82"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
5045,16805,0,1,72,70,1.357,0.206,0.225,1.654,2,0,0,2,1,2026-01-24 17:26:06,01010013T1Z5P0,"{""IRS_ID"": 172, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010013T1Z5P0"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
7059,76971,0,2,73,71,1.761,0.061,0.239,1.353,2,0,0,2,1,2026-01-24 17:26:07,010100141N4BRK,"{""IRS_ID"": 435, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""010100141N4BRK"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
9275,23306,0,2,74,72,1.234,0.2,0.284,1.435,2,0,0,2,1,2026-01-24 17:26:07,0101001450RDY0,"{""IRS_ID"": 572, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""0101001450RDY0"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
5442,72117,0,1,75,73,1.718,0.075,0.164,1.447,2,0,0,2,1,2026-01-24 17:26:08,010100145K0VO7,"{""IRS_ID"": 552, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""010100145K0VO7"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
5084,36378,0,0,76,74,1.318,0.125,0.268,1.608,2,0,0,2,1,2026-01-24 17:26:09,010100146IIQAU,"{""IRS_ID"": 119, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""010100146IIQAU"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
7345,45702,0,3,77,75,1.243,0.175,0.276,1.308,2,0,0,2,1,2026-01-24 17:26:09,01010014DDRD73,"{""IRS_ID"": 665, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010014DDRD73"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
9389,26374,0,1,78,76,1.304,0.112,0.272,1.617,2,0,0,2,1,2026-01-24 17:26:10,01010014GGG7L7,"{""IRS_ID"": 648, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010014GGG7L7"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
2921,50477,0,2,79,77,1.573,0.234,0.137,1.373,2,0,0,2,1,2026-01-24 17:26:10,01010014HGORIX,"{""IRS_ID"": 542, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010014HGORIX"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
9327,97549,0,1,80,78,1.415,0.131,0.179,1.389,2,0,0,2,1,2026-01-24 17:26:11,01010014HOI2KJ,"{""IRS_ID"": 336, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010014HOI2KJ"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
2957,19200,0,0,81,79,1.694,0.239,0.264,1.596,2,0,0,2,1,2026-01-24 17:26:11,01010014K6URTG,"{""IRS_ID"": 128, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010014K6URTG"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
1249,43993,0,2,82,80,1.661,0.193,0.189,1.501,2,0,0,2,1,2026-01-24 17:26:12,01010014NWZ99E,"{""IRS_ID"": 565, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010014NWZ99E"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
9025,21932,0,2,83,81,1.352,0.23,0.215,1.363,2,0,0,2,1,2026-01-24 17:26:13,01010014P2UF80,"{""IRS_ID"": 539, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010014P2UF80"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
